URL;ID;Name;Subtitle;Icon_URL;Average_User_Rating;User_Rating_Count;Price;Developer;Age_Rating;Languages;Size;Primary_Genre;Genres;Original_Release_Date;Current_Version_Release_Date
https//apps.apple.com/us/app/shovel-commandos-2-clicker/id1117682952;1117682952;Shovel commandos 2 clicker;;https//is2-ssl.mzstatic.com/image/thumb/Purple20/v4/06/5b/58/065b582f-4117-144e-0c92-3b17061a2ba5/source/512x512bb.jpg;;;0.99;Kwon HuckJune;4+;EN;33804288;Games;Games, Strategy, Role Playing;11/06/2016;20/06/2016
https//apps.apple.com/us/app/picross-nonogram-picture-no-3/id1117694397;1117694397;Picross/Nonogram Picture No.3;;https//is5-ssl.mzstatic.com/image/thumb/Purple71/v4/d0/a3/56/d0a3563e-c7bc-f5c8-2024-50f5d336bded/source/512x512bb.jpg;;;0;kryung ryong ho;4+;EN;13464576;Games;Games, Strategy, Puzzle, Entertainment;03/06/2016;06/09/2016
https//apps.apple.com/us/app/flashy-snake-rolling-worm-all-o-skins-unlocked/id1117716857;1117716857;Flashy Snake - Rolling Worm All O Skins Unlocked;;https//is3-ssl.mzstatic.com/image/thumb/Purple30/v4/cf/f4/37/cff4370d-cfc3-8e6d-5d9d-dfe62817d6be/source/512x512bb.jpg;4.5;218;0;Dung Nguyen;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;28952576;Games;Games, Strategy, Board, Entertainment;07/07/2016;07/07/2016
https//apps.apple.com/us/app/airfield-tycoon-clicker/id1117759071;1117759071;Airfield Tycoon Clicker;;https//is2-ssl.mzstatic.com/image/thumb/Purple118/v4/06/58/a0/0658a0ce-00fb-e27d-0d1b-ac4432fced66/source/512x512bb.jpg;4.5;92;0;Softcen;4+;EN;177324032;Games;Games, Entertainment, Strategy, Simulation;04/09/2016;04/01/2018
https//apps.apple.com/us/app/league-of-champions/id1117802276;1117802276;League of Champions;;https//is2-ssl.mzstatic.com/image/thumb/Purple18/v4/34/dc/ad/34dcad6a-f99b-81d2-5638-182d62707ed8/source/512x512bb.jpg;;;0;Giang Tran;9+;EN;444526592;Games;Games, Strategy, Entertainment, Action;09/06/2016;10/06/2016
https//apps.apple.com/us/app/real-iron-robot-rivals-little-steel-hero-battle/id1117826574;1117826574;Real Iron Robot Rivals Little Steel Hero Battle;;https//is4-ssl.mzstatic.com/image/thumb/Purple60/v4/8d/88/52/8d8852b8-e602-5b52-2402-5c8f24a43b84/source/512x512bb.jpg;;;0;NetSummit Enterprises, Inc.;4+;EN;18267136;Games;Games, Strategy, Racing;25/06/2016;25/06/2016
https//apps.apple.com/us/app/real-iron-robot-rivals-little-steel-hero-battle-pro/id1117828406;1117828406;Real Iron Robot Rivals Little Steel Hero Battle Pro;;https//is5-ssl.mzstatic.com/image/thumb/Purple18/v4/b5/23/ce/b523ce72-d996-b487-b676-237e88ac6bc7/source/512x512bb.jpg;;;2.99;NetSummit Enterprises, Inc.;4+;EN;18267136;Games;Games, Racing, Strategy;18/06/2016;18/06/2016
https//apps.apple.com/us/app/flower-shop-in-new-york-city/id1117830356;1117830356;Flower Shop in New York City;;https//is1-ssl.mzstatic.com/image/thumb/Purple71/v4/cc/2f/ea/cc2fea07-b751-1965-9c65-41869aba9375/source/512x512bb.jpg;;;0;Ace of Apps;4+;ZH, EN, FR, DE, IT, JA, KO, ZH, ZH;53751808;Games;Games, Strategy, Simulation;09/06/2016;23/08/2016
https//apps.apple.com/us/app/empires-puzzles-rpg-quest/id1117841866;1117841866;Empires & Puzzles RPG Quest;Match 3 Puzzle RPG;https//is2-ssl.mzstatic.com/image/thumb/Purple123/v4/0d/6b/ee/0d6beea4-a753-c3d7-95b6-3edfc659c97f/source/512x512bb.jpg;4.5;46733;0;Small Giant Games;12+;AR, DA, NL, EN, FI, FR, DE, ID, IT, JA, KO, NO, PL, PT, RU, ES, SV;209278976;Games;Games, Strategy, Role Playing;01/03/2017;01/08/2019
https//apps.apple.com/us/app/yellow-sq/id1117951211;1117951211;Yellow Sq;A Swiping Game;https//is3-ssl.mzstatic.com/image/thumb/Purple128/v4/ef/54/36/ef54367e-9242-eb33-71b9-d826277a5ae0/source/512x512bb.jpg;;;0;Gurtz Design & Development LLC;4+;EN;20921344;Games;Games, Strategy, Action, Entertainment;03/03/2018;06/03/2018
https//apps.apple.com/us/app/sharp-shooter-sniper-assassin-alone-contract-stealth/id1118044220;1118044220;Sharp shooter Sniper assassin u2013 The alone contract stealth killer at frontline;;https//is1-ssl.mzstatic.com/image/thumb/Purple20/v4/2b/c2/b1/2bc2b105-66b8-5414-d8a6-4d8636f4baa6/source/512x512bb.jpg;;;0;Usman Elahi;12+;EN;106161152;Games;Games, Role Playing, Strategy, Entertainment;08/06/2016;08/06/2016
https//apps.apple.com/us/app/bloons-td-6/id1118115766;1118115766;Bloons TD 6;All New Epic Tower Defense;https//is3-ssl.mzstatic.com/image/thumb/Purple123/v4/8d/7c/2e/8d7c2efe-0fc0-d7c3-6a32-d231302e5ade/source/512x512bb.jpg;5;46634;4.99;Ninja Kiwi;9+;EN;163898368;Games;Games, Strategy, Action, Entertainment;14/06/2018;01/08/2019
https//apps.apple.com/us/app/pocket-wars-protect-or-destroy/id1118130200;1118130200;Pocket Wars Protect or Destroy;Retro-style strategy battles;https//is4-ssl.mzstatic.com/image/thumb/Purple124/v4/c4/04/a1/c404a1cd-72d8-0afe-e10e-077789e1ef87/source/512x512bb.jpg;;;3.99;Downsideup Games;9+;EN;768564224;Games;Games, Board, Strategy;29/11/2017;25/02/2019
https//apps.apple.com/us/app/busy-airport/id1118219057;1118219057;Busy Airport;;https//is2-ssl.mzstatic.com/image/thumb/Purple20/v4/70/6d/f7/706df716-082d-c7f3-53c5-4b8fc1d2a6e1/source/512x512bb.jpg;;;0;fikret urgan;4+;EN;6543360;Games;Games, Family, Strategy;29/05/2016;29/05/2016
https//apps.apple.com/us/app/in-her-mind/id1118279998;1118279998;In Her Mind;;https//is2-ssl.mzstatic.com/image/thumb/Purple30/v4/bd/c1/b4/bdc1b427-e230-629f-c510-baa3e1501768/source/512x512bb.jpg;;;0;MARCHENTERPRISE, LLC.;12+;EN;86922240;Games;Games, Strategy, Entertainment, Adventure;23/06/2016;23/06/2016
https//apps.apple.com/us/app/space-ships-war-3d-battles-td/id1118295260;1118295260;Space Ships WAR 3D Battles TD;;https//is2-ssl.mzstatic.com/image/thumb/Purple62/v4/5d/5e/22/5d5e2234-1610-d95a-7bf8-3aae5c5e1fea/source/512x512bb.jpg;4.5;51;0;Yurii Tkachenko;9+;EN;153375744;Games;Games, Strategy;10/06/2016;03/03/2018
https//apps.apple.com/us/app/werewolf-party-game/id1118314187;1118314187;Werewolf (Party Game);;https//is1-ssl.mzstatic.com/image/thumb/Purple113/v4/93/df/e8/93dfe890-b13d-0226-6ba2-044a2da02e95/source/512x512bb.jpg;4.5;23;0;Wenxuan Shi;9+;EN;108509184;Games;Games, Puzzle, Strategy, Entertainment;28/10/2016;20/06/2019
https//apps.apple.com/us/app/save-panda-a-wildlife-preservation-initiative/id1118325984;1118325984;Save Panda - A Wildlife Preservation Initiative;;https//is4-ssl.mzstatic.com/image/thumb/Purple18/v4/02/1f/d0/021fd070-1351-a1fa-0c0d-da90294fc96d/source/512x512bb.jpg;;;0;Abhishek Malpani;4+;EN;192900096;Games;Games, Entertainment, Puzzle, Strategy;04/06/2016;10/06/2016
https//apps.apple.com/us/app/baby-penguin-jump-winter-edition/id1118328305;1118328305;Baby Penguin Jump - Winter Edition;;https//is4-ssl.mzstatic.com/image/thumb/Purple20/v4/79/c7/34/79c73473-2fa7-1874-6d1b-2299277b54f5/source/512x512bb.jpg;;;0;Nikunj Surati;4+;EN;18416640;Games;Games, Strategy, Entertainment, Casual;03/09/2016;03/09/2016
https//apps.apple.com/us/app/enyo/id1118353232;1118353232;ENYO;Turn based tactics;https//is2-ssl.mzstatic.com/image/thumb/Purple123/v4/55/31/6c/55316c1f-9be9-3895-a3d6-6ba27aa144af/source/512x512bb.jpg;4;266;0;Arnold Rauers;9+;EN;121902080;Games;Games, Strategy, Puzzle, Entertainment;31/08/2016;22/05/2019
https//apps.apple.com/us/app/agricola-all-creatures-2p/id1118398079;1118398079;Agricola All Creatures 2p;;https//is1-ssl.mzstatic.com/image/thumb/Purple118/v4/7b/d4/7c/7bd47ca2-b106-757e-a439-4030eb4097cc/source/512x512bb.jpg;4;43;4.99;Asmodee Digital;4+;EN, FR, DE, JA, RU, ES;164886528;Games;Games, Strategy, Board;16/08/2016;01/03/2018
https//apps.apple.com/us/app/gamehack-guide-for-clash-of-royale/id1118455838;1118455838;GameHack Guide for Clash of Royale;;https//is1-ssl.mzstatic.com/image/thumb/Purple30/v4/18/f3/7a/18f37a66-2e36-d2e3-530d-03ec1834845b/source/512x512bb.jpg;4;41;0;Vietkite Ltd,;4+;EN;17739776;Games;Games, Strategy, Action, Entertainment;31/05/2016;31/05/2016
https//apps.apple.com/us/app/sengoku-line-of-defense/id1118469266;1118469266;Sengoku line of defense;;https//is2-ssl.mzstatic.com/image/thumb/Purple118/v4/09/99/be/0999beef-7e11-f9b8-e76d-41f6684ee93f/source/512x512bb.jpg;;;0;GOOD PLACE, K.K.;4+;EN;116152320;Games;Games, Strategy, Action, Entertainment;08/06/2016;25/07/2017
https//apps.apple.com/us/app/kingdom-new-lands/id1118513354;1118513354;Kingdom New Lands;Defend from Hearts of Greed;https//is3-ssl.mzstatic.com/image/thumb/Purple123/v4/73/e0/74/73e074b8-7a96-d8b5-2011-b75b8972a0ee/source/512x512bb.jpg;4.5;1144;9.99;Raw Fury;9+;EN;180508672;Games;Games, Strategy, Casual;09/03/2017;15/05/2019
https//apps.apple.com/us/app/city-builder-paris/id1118607770;1118607770;CITY BUILDER - PARIS;;https//is3-ssl.mzstatic.com/image/thumb/Purple20/v4/3b/82/02/3b82022c-0bd3-752a-f973-07aa4e4aed7c/source/512x512bb.jpg;;;11.99;Domyung Kim;4+;EN;68080640;Games;Games, Strategy, Simulation, Education;01/06/2016;29/06/2016
https//apps.apple.com/us/app/evil-ducks-castle-free/id1118608269;1118608269;Evil Ducks Castle Free;;https//is3-ssl.mzstatic.com/image/thumb/Purple71/v4/02/2d/85/022d8595-787b-e7da-2df0-223952947e02/source/512x512bb.jpg;;;0;Anthony Hindle;4+;EN;41946112;Games;Games, Strategy, Education, Casual;31/05/2016;09/11/2016
https//apps.apple.com/us/app/interruptions/id1118639742;1118639742;Interruptions;;https//is4-ssl.mzstatic.com/image/thumb/Purple60/v4/3b/81/41/3b814135-b01c-cff8-33be-603e13386f24/source/512x512bb.jpg;;;0;Abhishek Malpani;4+;EN;108550144;Games;Games, Casual, Entertainment, Strategy;03/06/2016;07/06/2016
https//apps.apple.com/us/app/jurassic-dino-defense-3d/id1118674794;1118674794;Jurassic Dino Defense 3D;;https//is3-ssl.mzstatic.com/image/thumb/Purple18/v4/7d/d6/d8/7dd6d8ec-2c82-3253-4c2c-500dbc5d76ba/source/512x512bb.jpg;;;0.99;Donald Nelson;9+;EN;70041600;Games;Games, Action, Sports, Strategy;01/06/2016;01/06/2016
https//apps.apple.com/us/app/sweet-clash/id1118697398;1118697398;Sweet Clash;;https//is3-ssl.mzstatic.com/image/thumb/Purple118/v4/2f/60/87/2f60874d-a2f0-b911-b649-0af71c749820/source/512x512bb.jpg;;;0;2DLogic LTD;4+;CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI;60504064;Games;Games, Entertainment, Puzzle, Strategy;20/01/2017;12/10/2017
https//apps.apple.com/us/app/opper/id1118698865;1118698865;Opper;;https//is5-ssl.mzstatic.com/image/thumb/Purple30/v4/c9/ee/ec/c9eeec1a-f0ee-a059-b09f-0d3b6e03aaa5/source/512x512bb.jpg;;;0;Zak Huffaker;4+;EN;16384000;Games;Games, Casual, Strategy;08/06/2016;08/06/2016
https//apps.apple.com/us/app/blindfold-basketball/id1118710103;1118710103;Blindfold Basketball;;https//is4-ssl.mzstatic.com/image/thumb/Purple113/v4/ca/3e/72/ca3e7280-3d7b-d3a7-aeb8-50de2254ff73/source/512x512bb.jpg;;;0;marty schultz;4+;EN;21575680;Games;Games, Strategy, Sports, Sports;01/07/2016;15/04/2019
https//apps.apple.com/us/app/2048-full-option-2-3-fibonacci-full-map-4x4-5x5-ultilities/id1118746143;1118746143;2048 - Full option - 2,3,fibonacci - Full map 4x4 5x5 and ultilities;;https//is5-ssl.mzstatic.com/image/thumb/Purple20/v4/a5/c4/30/a5c430c8-eb00-97b9-bc46-c2a54816d934/source/512x512bb.jpg;;;0;Cong Thanh Lai;4+;EN;3915776;Games;Games, Entertainment, Strategy, Puzzle;07/06/2016;07/06/2016
https//apps.apple.com/us/app/hot-tap/id1118746609;1118746609;Hot Tap;;https//is5-ssl.mzstatic.com/image/thumb/Purple18/v4/c7/39/52/c73952d8-1d66-ab5d-1498-6b0622aa8234/source/512x512bb.jpg;;;0;AVishwanath Vishwanath;9+;EN;16831488;Games;Games, Action, Strategy, Utilities;03/06/2016;03/06/2016
https//apps.apple.com/us/app/theft-tycoon/id1118766358;1118766358;Theft Tycoon;Idle Crime Simulator;https//is3-ssl.mzstatic.com/image/thumb/Purple113/v4/8a/9a/67/8a9a671e-f1d8-1aad-6551-e14fd7f922ce/source/512x512bb.jpg;4.5;4471;0;Corey Smith;12+;EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH;99308544;Games;Games, Simulation, Strategy, Business;08/09/2016;05/05/2019
https//apps.apple.com/us/app/tower-defense-civil-war/id1118813225;1118813225;Tower Defense - Civil War;;https//is2-ssl.mzstatic.com/image/thumb/Purple20/v4/47/d8/8b/47d88b9b-6bfd-6cd1-043e-cb8b85ab4ecc/source/512x512bb.jpg;;;0;Vietnam Zonmob Technology JSC;9+;EN;152227840;Games;Games, Strategy, Action, Entertainment;07/06/2016;07/06/2016
https//apps.apple.com/us/app/chef-master-rescue-restaurant-management-cooking-games/id1118828756;1118828756;Chef Master Rescue - restaurant management and cooking games free for girls kids;;https//is3-ssl.mzstatic.com/image/thumb/Purple18/v4/1d/d0/99/1dd0994d-1177-4b48-bca3-2cd606f6641c/source/512x512bb.jpg;;;0;somjai atsawasuriyawong;4+;EN;266789888;Games;Games, Strategy, Casual, Entertainment;24/06/2016;05/07/2016
https//apps.apple.com/us/app/juicy-splash-mania/id1118839640;1118839640;Juicy Splash Mania;;https//is1-ssl.mzstatic.com/image/thumb/Purple62/v4/af/b3/fa/afb3fa11-ec3e-b82f-c502-dfefcb863ecb/source/512x512bb.jpg;5;6;0;harshil shukla;4+;EN;92364800;Games;Games, Puzzle, Strategy, Entertainment;16/06/2016;04/10/2016
https//apps.apple.com/us/app/town-guardian/id1118841963;1118841963;Town Guardian;;https//is5-ssl.mzstatic.com/image/thumb/Purple71/v4/59/ad/bd/59adbd55-1818-111e-740a-7c22a24574fc/source/512x512bb.jpg;;;0;SMART AND SENSE INFOTECH INC.;4+;EN;146248704;Games;Games, Action, Strategy;18/09/2016;18/09/2016
https//apps.apple.com/us/app/robot-invasion-sf/id1118855140;1118855140;Robot Invasion SF;;https//is4-ssl.mzstatic.com/image/thumb/Purple18/v4/59/b5/48/59b54812-3236-9ec9-45b3-69a59091f2a7/source/512x512bb.jpg;;;0;Wil Rivera;17+;EN;107369472;Games;Games, Action, Strategy;02/06/2016;02/06/2016
https//apps.apple.com/us/app/pizza-defense-pizza-games-bug-games-killing-games/id1118956850;1118956850;Pizza Defense  Pizza games, bug games,killing games;;https//is3-ssl.mzstatic.com/image/thumb/Purple18/v4/01/d6/d9/01d6d9af-621f-b5c2-d43e-d71e6e6d80e2/source/512x512bb.jpg;;;0;Chienfu Huang;4+;AR, CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI;52551680;Games;Games, Action, Entertainment, Strategy;04/06/2016;10/06/2016
https//apps.apple.com/us/app/bakers-game-solitaire/id1119015139;1119015139;Bakers Game Solitaire;Father of FreeCell.;https//is5-ssl.mzstatic.com/image/thumb/Purple114/v4/57/5c/21/575c213e-e6c0-e459-3883-b80d4453157b/source/512x512bb.jpg;;;0;MmpApps Corp.;4+;EN;20179968;Games;Games, Strategy, Card, Entertainment;11/07/2016;15/01/2019
https//apps.apple.com/us/app/canniball/id1119115551;1119115551;Canniball;;https//is3-ssl.mzstatic.com/image/thumb/Purple30/v4/76/7a/e7/767ae7fe-ac84-52f8-2abc-d9dacd90c124/source/512x512bb.jpg;;;0;Abhishek Malpani;4+;EN;97081344;Games;Games, Casual, Strategy, Entertainment;14/06/2016;14/06/2016
https//apps.apple.com/us/app/bird-crush-puzzle-splash-free-bubble-jelly-birds-match/id1119133651;1119133651;Bird Crush Puzzle Splash free bubble jelly birds match 3 games;;https//is1-ssl.mzstatic.com/image/thumb/Purple20/v4/68/06/ee/6806ee63-53c9-3801-9f1b-48779b045b26/source/512x512bb.jpg;3.5;6;0;Md Solaiman;4+;EN;15687680;Games;Games, Strategy, Puzzle;03/06/2016;03/06/2016
https//apps.apple.com/us/app/fivestone/id1119138333;1119138333;FiveStone;;https//is1-ssl.mzstatic.com/image/thumb/Purple20/v4/f9/3c/f9/f93cf9ba-7b3c-1a1e-85a9-7e2595b691a7/source/512x512bb.jpg;;;0;naru studio;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;31594496;Games;Games, Strategy, Family;02/06/2016;02/06/2016
https//apps.apple.com/us/app/time-space-shape/id1119156152;1119156152;Time Space Shape;;https//is3-ssl.mzstatic.com/image/thumb/Purple20/v4/8d/b4/2d/8db42d38-6e24-afd8-67c0-6bce9b546fcc/source/512x512bb.jpg;;;0;SARJAK GAMING STUDIO PRIVATE LIMITED;4+;EN;17491968;Games;Games, Strategy, Casual;08/07/2016;12/07/2016
https//apps.apple.com/us/app/fruit-line-brick/id1119209936;1119209936;Fruit Line Brick;;https//is5-ssl.mzstatic.com/image/thumb/Purple18/v4/90/96/d3/9096d397-6aaa-560f-faa9-6482f9de2b08/source/512x512bb.jpg;;;0;Tien Thanh Nguyen;4+;EN;20123648;Games;Games, Entertainment, Trivia, Strategy;03/06/2016;03/06/2016
https//apps.apple.com/us/app/takeover-trail/id1119240400;1119240400;Takeover Trail;;https//is2-ssl.mzstatic.com/image/thumb/Purple122/v4/00/1d/26/001d26bc-ff12-7f4f-2f4d-8a8d20628b73/source/512x512bb.jpg;4;13;0;MassDiGI;12+;EN;406896640;Games;Games, Strategy, Action;15/11/2016;09/05/2017
https//apps.apple.com/us/app/stellar-horizons/id1119297637;1119297637;Stellar Horizons;;https//is4-ssl.mzstatic.com/image/thumb/Purple111/v4/08/3f/10/083f109d-2e69-bdb6-d814-64f9799f2222/source/512x512bb.jpg;;;0.99;Burning Ember Software, Inc.;9+;EN;65757184;Games;Games, Strategy;11/09/2016;17/01/2017
https//apps.apple.com/us/app/auralux-constellations/id1119322616;1119322616;Auralux Constellations;;https//is3-ssl.mzstatic.com/image/thumb/Purple62/v4/72/fd/f3/72fdf3de-21df-98be-11a4-b05b9eb8d787/source/512x512bb.jpg;4.5;3998;0;War Drum Studios LLC;4+;EN, FR, DE, IT, JA, KO, ES;112653312;Games;Games, Puzzle, Strategy;26/08/2016;14/10/2016
https//apps.apple.com/us/app/so-social-become-an-internet-celebrity/id1119363456;1119363456;So Social Become an Internet Celebrity;;https//is5-ssl.mzstatic.com/image/thumb/Purple30/v4/1e/12/86/1e128694-d9a4-9cb3-e0e1-b7dfd7f3c935/source/512x512bb.jpg;4.5;261;0;Tapps Tecnologia da Informaxe7xe3o Ltda.;4+;EN;53428224;Games;Games, Simulation, Entertainment, Strategy;01/07/2016;11/07/2016
https//apps.apple.com/us/app/circle-shield/id1119413976;1119413976;Circle Shield;;https//is4-ssl.mzstatic.com/image/thumb/Purple111/v4/e9/ef/88/e9ef8849-ddf1-e306-86fe-82ae19436a6f/source/512x512bb.jpg;;;0;Khang Le;4+;EN;19674112;Games;Games, Casual, Strategy;16/06/2016;07/04/2017
https//apps.apple.com/us/app/minesweeper-with-multiplayer/id1119473828;1119473828;Minesweeper (With Multiplayer);Play with your friends;https//is2-ssl.mzstatic.com/image/thumb/Purple123/v4/e5/00/bd/e500bd2e-2060-aee2-e5bc-d90dfcd0160a/source/512x512bb.jpg;4;10;0.99;JIE WANG;4+;EN;46312448;Games;Games, Puzzle, Strategy;03/06/2016;07/04/2019
https//apps.apple.com/us/app/bounce-bullet-kill-shot-bravo-a-free-shooting-skill-game/id1119479939;1119479939;Bounce BulletKill Shot Bravo - A Free Shooting Skill Game;;https//is5-ssl.mzstatic.com/image/thumb/Purple60/v4/ab/0a/19/ab0a19ae-9c5b-a2eb-ecd3-7a9e4afe28c1/source/512x512bb.jpg;1;6;0;Jing Liu;12+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;31887360;Games;Games, Strategy, Entertainment, Action;04/06/2016;04/06/2016
https//apps.apple.com/us/app/war-tower-defense-top-free-strategy-td-game/id1119497667;1119497667;War Tower Defense  - Top Free  Strategy TD Game;;https//is3-ssl.mzstatic.com/image/thumb/Purple20/v4/a5/3f/b5/a53fb57b-725c-b2c5-ea72-377137ea8c6e/source/512x512bb.jpg;2;8;0;Fuya Tong;12+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;26435584;Games;Games, Action, Strategy, Entertainment;04/06/2016;04/06/2016
https//apps.apple.com/us/app/stickman-crime-in-kitchen-the-best-new-high-iq-test-game/id1119499664;1119499664;Stickman Crime in Kitchen uff0d The Best New High IQ Test Game;;https//is3-ssl.mzstatic.com/image/thumb/Purple71/v4/f8/37/91/f8379142-7a6a-6996-b2d7-10e598af3bdc/source/512x512bb.jpg;;;0;Fuya Tong;17+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;25448448;Games;Games, Action, Strategy, Entertainment;03/06/2016;15/08/2016
https//apps.apple.com/us/app/panda-bridge/id1119540159;1119540159;Panda Bridge;;https//is2-ssl.mzstatic.com/image/thumb/Purple128/v4/06/8b/a6/068ba6a2-0f7f-b44c-26c9-edf6e98c4d6a/source/512x512bb.jpg;4.5;7;0;Chau Hoang;4+;EN;10697728;Games;Games, Action, Entertainment, Strategy;04/06/2016;24/01/2018
https//apps.apple.com/us/app/blockingfive-like-tic-tac-toe/id1119563375;1119563375;Blockingfive like tic tac toe;;https//is4-ssl.mzstatic.com/image/thumb/Purple117/v4/48/6c/55/486c55cb-ad7b-9a4e-77be-9025a44b4c94/source/512x512bb.jpg;;;0;Specspel;4+;EN;102076416;Games;Games, Strategy, Board;02/06/2016;04/07/2017
https//apps.apple.com/us/app/mahjong-catalog/id1119641615;1119641615;Mahjong Catalog;Hundreds of tile sets to play!;https//is4-ssl.mzstatic.com/image/thumb/Purple124/v4/e2/88/38/e28838a2-4d2f-cc63-1e6d-082d3234e70a/source/512x512bb.jpg;4;5;0;MmpApps Corp.;4+;EN;358944768;Games;Games, Puzzle, Strategy, Entertainment;02/09/2016;28/12/2018
https//apps.apple.com/us/app/kolor-x/id1119873925;1119873925;Kolor X;;https//is4-ssl.mzstatic.com/image/thumb/Purple20/v4/74/68/48/74684845-4554-1b69-9a22-67a30061cc63/source/512x512bb.jpg;5;10;0;Harsh Patel;4+;EN;32847872;Games;Games, Casual, Entertainment, Strategy;05/06/2016;11/07/2016
https//apps.apple.com/us/app/square-crush-quick/id1119938480;1119938480;Square Crush Quick;;https//is3-ssl.mzstatic.com/image/thumb/Purple71/v4/4b/d2/41/4bd24123-b6d9-9749-7b26-414519f978c2/source/512x512bb.jpg;;;0;pratthana wadtanaoi;4+;EN;10543104;Games;Games, Strategy, Role Playing, Education;05/06/2016;30/09/2016
https//apps.apple.com/us/app/sherlocks-logic-puzzles-1-2/id1119974953;1119974953;Sherlocks Logic Puzzles 1+2;;https//is1-ssl.mzstatic.com/image/thumb/Purple71/v4/05/95/dd/0595dd59-5bb9-feb5-06e8-e0cdf2d72b9d/source/512x512bb.jpg;;;1.99;David Curran;12+;EN;30983168;Games;Games, Entertainment, Puzzle, Strategy;13/06/2016;13/10/2016
https//apps.apple.com/us/app/cat-shmat-cut-the-rope-like-action-physics-puzzle-game/id1119982200;1119982200;Cat Shmat - Cut the rope like Action Physics Puzzle Game;;https//is3-ssl.mzstatic.com/image/thumb/Purple18/v4/9b/89/ab/9b89ab5d-63e7-89b4-ff38-57226c691722/source/512x512bb.jpg;;;0.99;Kong Nai;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;45395968;Games;Games, Puzzle, Strategy, Entertainment;04/06/2016;16/06/2016
https//apps.apple.com/us/app/dawn-of-storms/id1120136791;1120136791;Dawn of Storms;;https//is3-ssl.mzstatic.com/image/thumb/Purple128/v4/02/9d/5b/029d5bce-24ee-b11a-8e9d-eec6495b05d0/source/512x512bb.jpg;;;0;Seven Point Red Ltd;9+;EN;85821440;Games;Games, Entertainment, Action, Strategy;17/09/2016;05/08/2017
https//apps.apple.com/us/app/popalicious/id1120153033;1120153033;Popalicious;;https//is2-ssl.mzstatic.com/image/thumb/Purple20/v4/8a/44/18/8a4418bf-30df-c2a0-d4f5-d55f21f3d80c/source/512x512bb.jpg;;;0;Naya Games;4+;EN;151299072;Games;Games, Entertainment, Puzzle, Strategy;09/06/2016;21/07/2016
https//apps.apple.com/us/app/deep-chasm/id1120158705;1120158705;Deep Chasm;;https//is2-ssl.mzstatic.com/image/thumb/Purple18/v4/38/1f/0c/381f0cc4-6b30-d86d-0f2d-374ad13d674f/source/512x512bb.jpg;;;0;Glvck Entertainment Ltd.;9+;EN;115145728;Games;Games, Strategy, Role Playing, Entertainment;22/06/2016;28/06/2016
https//apps.apple.com/us/app/concrete-defense-world-war-2/id1120170875;1120170875;Concrete Defense - World War 2;Rules of Survival TD Madness;https//is1-ssl.mzstatic.com/image/thumb/Purple118/v4/33/4a/16/334a16a8-2ebf-55e1-ce81-bd8ef23acf6b/source/512x512bb.jpg;;;0.99;Zhongnan Ma;17+;EN, DE, ZH;65077248;Games;Games, Casual, Entertainment, Strategy;09/06/2016;02/03/2018
https//apps.apple.com/us/app/jail-football-soccer-maniacs/id1120294590;1120294590;Jail Football - Soccer Maniacs;Turn Based Soccer Online;https//is1-ssl.mzstatic.com/image/thumb/Purple118/v4/ed/23/f5/ed23f503-545b-8af4-2ca1-6248fde69a6a/source/512x512bb.jpg;;;0;Zaur KHADIKOV;9+;EN;201073664;Games;Games, Sports, Strategy;28/07/2017;30/10/2017
https//apps.apple.com/us/app/awesome-cake-blast/id1120352188;1120352188;Awesome Cake Blast;;https//is3-ssl.mzstatic.com/image/thumb/Purple60/v4/35/06/f7/3506f79a-22dd-063d-3c2f-4f3d92d717bb/source/512x512bb.jpg;;;0;Icy Logic Software;4+;EN;81624064;Games;Games, Strategy, Puzzle, Entertainment;15/06/2016;15/06/2016
https//apps.apple.com/us/app/cake-blast-king-of-bakery/id1120356826;1120356826;Cake Blast - King of Bakery;;https//is1-ssl.mzstatic.com/image/thumb/Purple71/v4/0c/61/da/0c61da70-af4b-c07f-1793-dd734d1f5cca/source/512x512bb.jpg;;;0;margaret wilson;4+;EN;78629888;Games;Games, Strategy, Entertainment, Puzzle;01/07/2016;09/11/2016
