ID,Name,Subtitle,Average User Rating,User Rating Count,Price,Age Rating,Languages,Size,Primary Genre,genero_1,genero_2,genero_3,genero_4,Current Version Release Date
1102285281,FlipPix Jigsaw  Agate,,,,1.99,4+,EN,23404544,Games, Puzzle, Entertainment, Strategy,,15/04/2016
1123463049,FlipPix Jigsaw  Eye Candy,,,,1.99,4+,EN,23433216,Games, Strategy, Entertainment, Puzzle,,14/06/2016
1143805082,FlipPix Jigsaw  Glaciers,,,,1.99,4+,EN,23928832,Games, Puzzle, Entertainment, Strategy,,8/09/2016
1165445544,FlipPix Jigsaw  Lavender,,,,1.99,4+,EN,23306240,Games, Strategy, Entertainment, Puzzle,,15/10/2016
1154127164,FlipPix Jigsaw  Retro,,,,1.99,4+,EN,23429120,Games, Strategy, Entertainment, Puzzle,,18/09/2016
1073489953,FlipPix Jigsaw  Sibs,,,,1.99,4+,EN,23969792,Games, Puzzle, Strategy, Entertainment,,19/01/2016
1178461679,FlipPix Jigsaw  Up,,,,1.99,4+,EN,24657920,Games, Entertainment, Puzzle, Strategy,,23/11/2016
1093166849,FlipPix Jigsaw  Walk,,,,1.99,4+,EN,25362432,Games, Strategy, Puzzle, Entertainment,,18/03/2016
1114906878,FlipPix Travel  Costa Rica,,,,1.99,4+,EN,28082176,Games, Strategy, Puzzle, Entertainment,,18/05/2016
1186427635,FlipPix Travel  Germany,,,,1.99,4+,EN,29323264,Games, Puzzle, Entertainment, Strategy,,17/12/2016
1276310956,Flippy Axe  Hit The Target,Classic Axe & Knife Flip Game,,,0,4+,EN,25298944,Games, Role Playing, Lifestyle, Strategy,,16/10/2017
1462102474,Flippy Square,,,,0,4+,EN,111336448,Games, Puzzle, Strategy,,,29/06/2019
1251288441,Flippy's Flight,,,,0,4+,EN,58976256,Games, Strategy, Entertainment, Casual,,30/12/2017
1439589300,Flirt Balls  Hello To Love ,Happy Splashy Color Stars game,5,37,0,4+,"EN, ES",119010304,Games, Strategy, Music,,,19/12/2018
1129254578,Float Boat,,3.5,7,0,4+,EN,94592000,Games, Strategy, Casual, Entertainment,,12/10/2016
1443527271,Flokkers,Build Dig Guide,,,2.99,9+,"EN, DE",153945088,Games, Strategy, Puzzle,,,18/01/2019
1323721140,Flomino  Block Puzzle Game,,,,0,4+,JA,66322432,Games, Strategy, Puzzle, Education,,10/02/2018
1410847565,Flood Upgrade Raft to Boat,Dive and mine rare crystals,4,418,0,4+,"ZH, EN, FR, DE, HI, ID, IT, JA, KO, PT, RU, ES",171765760,Games, Strategy, Simulation, Entertainment,,6/03/2019
1168682802,Flooder,,,,0,4+,EN,3183616,Games, Strategy,,,,11/11/2016
1202740482,Floppy Chains,,,,0.99,4+,EN,19658752,Games, Casual, Education, Strategy,,17/02/2017
1081473525,Florida Vacation Quest Time  Hidden Object Spot and Find Objects Differences,,,,0.99,4+,EN,69080064,Games, Puzzle, Strategy, Travel,,9/02/2016
1081473525,Florida Vacation Quest Time  Hidden Object Spot and Find Objects Differences,,,,0.99,4+,EN,69080064,Games, Puzzle, Strategy, Travel,,9/02/2016
1117371050,Florist and Mandalas Coloring Book For Adult  Best Colors Therapy Stress Relieving  Free,,,,0,4+,EN,11117568,Games, Lifestyle, Strategy, Action,,27/05/2016
1117371050,Florist and Mandalas Coloring Book For Adult  Best Colors Therapy Stress Relieving  Free,,,,0,4+,EN,11117568,Games, Lifestyle, Strategy, Action,,27/05/2016
1166821623,Flower Blossom Match 3 Garden Mania,,,,0,4+,"EN, FR, DE, JA, KO, ZH",48987136,Games, Strategy, Puzzle,,,30/10/2016
1166824436,Flower Blossom Match 3 Garden Mania Pro,,,,2.99,4+,"EN, FR, DE, JA, KO, ZH",48987136,Games, Puzzle, Strategy,,,4/11/2016
1107489646,Flower Fantasy Mania,,,,0,4+,EN,27168768,Games, Word, Entertainment, Strategy,,27/04/2016
1071802136,Flower Growing,,,,0,4+,EN,43175936,Games, Puzzle, Strategy, Entertainment,,5/01/2016
1260482252,Flower Secret  Hexagon Block Puzzle,,,,0,4+,EN,51957760,Games, Strategy, Reference, Puzzle,,30/08/2017
1117830356,Flower Shop in New York City,,,,0,4+,"ZH, EN, FR, DE, IT, JA, KO, ZH, ZH",53751808,Games, Strategy, Simulation,,,23/08/2016
1194948737,Flower War 2,,2.5,7,0,4+,"ZH, DA, NL, EN, FI, FR, DE, EL, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR",161017856,Games, Strategy, Family, Entertainment,,15/01/2017
1103699928,Flowers Garden Match 3 Mania,Crush The Flower & beat Buddy,,,0,4+,EN,36313088,Games, Strategy, Puzzle, Entertainment,,23/10/2017
1461087944,FlowerScapes Idle Garden,Grow your flower garden,,,0,4+,EN,158892032,Games, Strategy, Simulation,,,16/07/2019
1091129846,Flowerz,,4,9,0,4+,"EN, ZH, ZH",31431680,Games, Entertainment, Puzzle, Strategy,,13/07/2016
1296665674,Fluorite Connect Light Lines,Calming logic puzzle game,5,19,0,4+,EN,31442944,Games, Puzzle, Entertainment, Strategy,,6/03/2018
1472974346,Flying Carpet Shooting,Carpet Shooting,,,,17+,EN,101702656,Games, Strategy, Entertainment, Music,,13/10/2019
1420958763,Flying hero Rescue Plane crash,speedster laser hero,,,0,4+,EN,207716352,Games, Strategy, Simulation,,,3/08/2018
1139870365,Flying Mania  Eat The Fruits,,,,0,4+,EN,5230592,Games, Entertainment, Strategy, Adventure,,3/09/2016
1139729462,Flying Pegasus Magic Horse Simulator 3D,,3.5,203,0,9+,EN,124854272,Games, Strategy, Simulation,,,15/03/2017
1139730143,Flying Pegasus Magic Horse Simulator 3D Full,,,,179.99,9+,EN,124854272,Games, Strategy, Simulation,,,15/03/2017
1140879453,Flying Pony Small Horse Simulator 3D,,4,81,0,9+,EN,131284992,Games, Strategy, Simulation,,,15/03/2017
1435070734,Flying Snake Vs Color Block,Snake Vs Color Block Games,,,0,4+,EN,72771584,Games, Entertainment, Strategy, Casual,,6/09/2018
1444920559,Flying South Strategy Battle,Free for all tower defense,2.5,13,0,9+,EN,122802176,Games, Action, Strategy,,,2/01/2019
1357331815,FN Scout,Unofficial Stats for Fortnite,4.5,101,0,9+,EN,25810944,Games, Entertainment, Strategy, Action,,25/05/2018
1133333918,Focus Grid,,,,0,4+,"AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",10175488,Games, Strategy, Education, Board,,5/09/2016
1150864951,Focuz  Sort the cards fast,,,,0,4+,EN,33704960,Games, Card, Strategy, Entertainment,,15/09/2016
1469303956,Foguetinho,Viagem pelo españo,,,0,4+,EN,34135040,Games, Strategy, Casual, Entertainment,,31/07/2019
1446686363,Follower Rush  Crowd Race,2 users can get 100 pts,,,0,4+,EN,161383424,Games, Strategy, Entertainment, Action,,21/12/2018
1268033189,Food Cats,Rescue the Food Kittens,4,77,0,4+,"EN, PT",64882688,Games, Strategy, Entertainment, Family,,21/11/2017
1457535271,Food Diary Cooking Games,Top Restaurant Fever Chef Game,4.5,43,0,4+,"EN, FR, DE, JA, ES, VI",434716672,Games, Strategy, Family, Food & Drink,,2/08/2019
1159689330,Food Evolution  Clicker Game,,4.5,4556,0,9+,EN,36059136,Games, Family, Strategy,,,5/05/2017
1458749498,Food Factory,Food Tycoon Idle Game,,,0,4+,EN,105710592,Games, Strategy,,,,27/07/2019
1307960345,Food Jigsaw Puzzle+,,,,0,4+,EN,22205440,Games, Strategy, Entertainment, Puzzle,,17/03/2018
988622073,Food of the Gods,,,,0,4+,"EN, FR, DE, JA, KO, ZH, ES, ZH",95235072,Games, Puzzle, Strategy,,,13/01/2019
960904263,Food Shop  Cook delicious and tasty foods,,,,0,4+,"EN, FR, DE, ID, IT, JA, KO, LT, MS, PT, RU, ZH, ES",114184192,Games, Family, Strategy,,,23/03/2016
1447875787,Food Truck Idle,Best Idle Game,3.5,7,0,4+,EN,124998656,Games, Strategy, Simulation, Entertainment,,2/02/2019
1376966023,Foodie Tower Idle Shop Tycoon,Build Your Foodie Shops Empire,4.5,187,0,4+,EN,87432192,Games, Simulation, Entertainment, Strategy,,18/04/2019
1171885330,Football,,3.5,12,0,4+,EN,73135104,Games, Strategy, Sports, Sports,,15/12/2016
1205156213,Football Clash (Soccer),turnbased football game,,,0,4+,"EN, FR, DE, IT, PT, ES",46583808,Games, Sports, Strategy,,,30/08/2017
1359885310,Football Clash Arena,Play Soccer PvP Strategy,5,18,0,9+,"EN, SR",358365184,Games, Sports, Strategy,,,2/08/2019
1322095957,Football Crew,,,,0.99,4+,"EN, PL",32820224,Games, Strategy, Sports,,,31/12/2017
1322655049,Football Crew Lite,,,,0,4+,"EN, PL",32826368,Games, Sports, Strategy,,,31/12/2017
1250136199,Football Fred,Best soccer game in town,4,20,0,4+,EN,481046528,Games, Sports, Strategy, Entertainment,,1/12/2018
1252072105,Football Fun Unlimited,,,,0,4+,EN,43641856,Games, Strategy, Sports,,,27/07/2017
1151490895,Football Imperivm dominate world football,,,,0,4+,EN,364472320,Games, Strategy, Sports, Sports,,14/05/2017
1450076575,Football Manager,,,,0,17+,EN,2507776,Games, Strategy,,,,2/03/2019
1472843467,Football multiplayer,beat your friends  football,,,0,17+,EN,39851008,Games, Sports, Strategy, Entertainment,,1/08/2019
1115086562,Football Quiz  Best Football Player Quiz Pics Edition,,,,0,4+,EN,51263488,Games, Word, Strategy, Entertainment,,14/06/2016
1127958594,Football Skill Keep Ball In The Air,,,,0,4+,EN,5419008,Games, Strategy, Sports, Entertainment,,15/07/2016
1411240740,Football Soccer Free Kick 2018,Football Soccer Sports games,,,0,4+,EN,69394432,Games, Strategy, Adventure, Sports,,10/08/2018
1441526498,Football Soccer League Match,World Strike Ball Championship,,,0,4+,EN,176811008,Games, Sports, Sports, Strategy,,8/11/2018
1114510971,Football Soccer Score Goal,,,,0,4+,EN,97628160,Games, Sports, Strategy,,,20/03/2017
1383697287,FootballCoin,Live the Thrill of the game,,,0,17+,EN,89513984,Games, Sports, Strategy, Sports,,17/04/2019
1147984890,FootballStars The Challenges,Your Fantasy Soccer App,,,0,12+,"EN, DE, PL",146353152,Games, Strategy, Sports, Sports,,28/07/2019
1062610223,FootballStars The Manager,Your Soccermanager App,,,0,12+,"EN, DE, PL",126638080,Games, Sports, Strategy, Sports,,27/07/2019
1078222817,Footstar,,,,0,4+,EN,1979392,Games, Sports, Strategy,,,29/01/2016
1179356344,For Freedom,,2,25,0,9+,"EN, DE, JA, KO, PL, ZH, ES, ZH",139696128,Games, Role Playing, Strategy,,,27/04/2017
657395017,Forbidden Desert,A cooperative adventure,5,308,6.99,9+,EN,195714048,Games, Board, Strategy,,,21/11/2017
1124042848,Force Galaxy Gun Star,,,,0,9+,EN,6467584,Games, Strategy, Adventure, Entertainment,,27/06/2016
1182801593,Forces Sniper Commando Games,,,,0,17+,"ZH, DA, NL, EN, FI, FR, DE, EL, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR",262725632,Games, Entertainment, Strategy, Role Playing,,6/12/2016
1169556780,Forest Battle  The Last Stand,,,,0.99,4+,EN,20826112,Games, Casual, Strategy,,,6/02/2017
1145360955,Forest Owl Simulator  Be a wild bird,,3.5,44,0,9+,EN,110824448,Games, Simulation, Strategy,,,2/12/2016
1145361374,Forest Owl Simulator Full  Be a wild bird,,,,179.99,9+,EN,110824448,Games, Strategy, Simulation,,,2/12/2016
1102312125,Forest Snake Simulator 3D Full,,,,179.99,9+,EN,115764224,Games, Simulation, Strategy,,,3/12/2016
1320313434,Forever Balls,Breakthrough with your balls,,,0,4+,EN,44976128,Games, Action, Strategy,,,13/12/2017
1440849548,Forever Bounce it,,,,0,4+,EN,27313152,Games, Strategy, Casual,,,2/11/2018
1451077262,Forex Game  Social Trading,Follow top profitable traders,,,0,4+,EN,14344192,Games, Simulation, Strategy, Finance,,6/07/2019
1182844405,Forfar Lands,Green Earth- Grow Flowers,,,1.99,4+,EN,241880064,Games, Education, Strategy, Casual,,4/09/2017
1250842763,ForgeCraft  Idle Tycoon,Craft weapons and armors,4.5,129,0,4+,"EN, FR, DE, PL, RU, UK",138133504,Games, Strategy, Simulation,,,29/05/2019
1250079284,Forgotten Land,Be ready for battle,,,0.99,4+,"EN, JA, ZH",40643584,Games, Strategy, Adventure, Entertainment,,4/12/2017
1252648374,Forgotten Land Lite,Be ready for battle,,,0,4+,"EN, JA, ZH",40422400,Games, Simulation, Entertainment, Strategy,,28/08/2017
1275860959,Formas Drawing Challenge,Draw to Solve Physic Puzzle,,,0,4+,EN,43824128,Games, Strategy, Puzzle,,,10/08/2018
1451083514,Formatch,A new concept on matching game,,,0,4+,"CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",31911936,Games, Strategy, Puzzle,,,19/02/2019
1153965204,Formula Clicker Idle Tycoon,Idle Car Racing Manager,4.5,939,0,4+,EN,269974528,Games, Strategy, Racing,,,29/03/2019
1380108008,Fort Stars Kingdom Battle,Conquer the Fortress,4.5,376,0,9+,EN,232178688,Games, Action, Strategy,,,5/07/2019
1457799708,Fort Sumter Secession Crisis,,4.5,20,6.99,4+,EN,253339648,Games, Board, Entertainment, Strategy,,27/06/2019
1457799708,Fort Sumter Secession Crisis,,4.5,20,6.99,4+,EN,253339648,Games, Board, Entertainment, Strategy,,27/06/2019
1033447295,Fortress Conquest Lite,,,,0,17+,EN,219266048,Games, Strategy, Board,,,19/07/2016
1418600933,Fortress Kings  Castle MMO,Medieval Siege Empire Building,4.5,176,0,12+,"EN, FR, DE, IT, JA, RU, ES",985459712,Games, Simulation, Strategy, Entertainment,,8/07/2019
1155905343,Fortress Tower Defense  Td Game & Epic Empire,,,,0,9+,EN,92120064,Games, Strategy, Travel, Simulation,,23/09/2016
1434968791,Fortune Heroes Coin Slot City,Spin to win treasure jackpot,4.5,6,0,4+,EN,215128064,Games, Strategy, Adventure,,,19/03/2019
1153195546,Four Go,,2,10,0,4+,EN,19085312,Games, Board, Strategy,,,17/09/2016
1096500036,Four in a Row ',,4,35,0,4+,EN,20905984,Games, Board, Entertainment, Strategy,,30/04/2016
1163236584,Four in a Row 2018,Red or yellow ?,5,12,0,4+,EN,139829248,Games, Entertainment, Strategy, Board,,15/12/2018
1273846044,Four in a row Expert,,,,0,4+,EN,70793216,Games, Board, Strategy,,,22/08/2017
1097338042,Four in a Row Free ,,5,6,0,4+,"EN, FR, JA, KO, RU, ZH, ZH, VI",25972736,Games, Strategy, Entertainment, Board,,11/04/2016
1097338046,Four in a Row Premium ,,,,0.99,4+,"EN, FR, JA, KO, RU, ZH, ZH, VI",22966272,Games, Board, Entertainment, Strategy,,11/04/2016
1097338037,Four in a Row Premium for TV,,,,1.99,4+,"EN, FR, JA, KO, RU, ZH, ZH, VI",13470720,Games, Board, Strategy, Entertainment,,1/04/2016
1200583752,Four in a square,Connect 4 for diehards 3D,,,1.99,4+,"EN, DE",30612480,Games, Entertainment, Strategy, Board,,27/11/2017
1352537428,Four Points,switch and match,,,0,4+,EN,13100032,Games, Strategy, Trivia,,,1/03/2018
1444567271,Four Sparrows Mahjong,Train Your Brain,4.5,312,0,4+,EN,123321344,Games, Strategy, Board, Entertainment,,17/07/2019
1181320446,Fours  2048 Number Puzzle Game,,,,0,4+,EN,48516096,Games, Strategy, Entertainment, Puzzle,,7/12/2016
1222710939,Fox & Me Jewel Crush,,,,0.99,4+,EN,44484608,Games, Books, Strategy, Casual,,7/04/2017
1094309358,Fox Blockers,,5,5,0,9+,EN,42849280,Games, Entertainment, Strategy, Casual,,28/02/2018
1364190579,FoxCast Sport Prediction Game,Predict events and win,,,0,12+,EN,20686848,Games, Strategy, Simulation, Entertainment,,18/07/2019
1214263347,Foxie  Jeux de piste,,,,0,4+,"EN, FR",62273536,Games, Travel, Strategy, Family,,2/07/2019
1315757194,FP Calculator,,,,0.99,4+,EN,14330880,Games, Utilities, Simulation, Strategy,,2/08/2019
1271361442,FPL Fantasy Manager,,,,0,12+,EN,51283968,Games, Sports, Strategy, Sports,,17/07/2019
1181515098,FPS Counter Sniper  Sniper Contract Killer,,,,0,12+,EN,140406784,Games, Action, Strategy,,,3/12/2016
1450770725,Fps Modern City Killer,Fps Modern City Killer,,,0,17+,EN,185326592,Games, Strategy, Entertainment, Action,,28/04/2019
1442478843,FPS Shooter King Eliminate En,FPS Shooter King Eliminate En,,,0,17+,EN,282353664,Games, Strategy, Entertainment, Action,,7/02/2019
1373573432,FPS ShootingCritical Strike,FPS ShootingCritical Strike,,,0,17+,EN,139029504,Games, Action, Entertainment, Strategy,,23/04/2018
1071227443,Fram VegetalesFruits PopA Classic Match3 Puzzle Pop Casual Game,,,,0,4+,EN,17199104,Games, Entertainment, Action, Strategy,,18/01/2016
1238688409,France Simulator 2,,,,0,12+,"EN, FR, DE, PT, RU, ES, UK",85150720,Games, Simulation, Strategy,,,15/06/2017
1457987238,Franchise Hero,Football Manager,,,0,4+,EN,592984064,Games, Sports, Strategy,,,23/07/2019
1082141676,Franquicia de Impacto,,,,0,4+,EN,21974016,Games, Business, Strategy,,,16/02/2016
1465540939,Freakin' Duck Fallout,The Freakin' Duck Series,,,0,4+,EN,11351040,Games, Casual, Strategy,,,25/06/2019
1138376087,FREE Guide for Pokemon GO,,4,13,0,4+,EN,27319296,Games, Adventure, Strategy, Education,,20/09/2016
1154862738,Free Hidden Objects Game  The Magic,,,,0,4+,EN,15613952,Games, Puzzle, Strategy,,,13/10/2016
1061409382,Free Tic Tac Toe,,,,0,4+,EN,18076672,Games, Strategy, Board, Entertainment,,19/07/2016
1232375138,FreeCell Cash Money App,Win Real Money Playing Cards,4.5,169,0,17+,EN,213073920,Games, Strategy, Card, Entertainment,,21/08/2018
996701462,FreeCell Classic Solitaire,One of the most popular games,,,0,4+,EN,22457344,Games, Strategy, Entertainment, Card,,5/02/2019
1184091854,FreeCell Solitaire with Themes,Build from Ace to King to WIN,,,0,4+,EN,75257856,Games, Card, Strategy,,,24/01/2019
1358126281,FreeKick Street Football 2018,Kick the Ball and Chase Glory,,,0,4+,EN,190236672,Games, Sports, Strategy,,,31/03/2018
1425326300,Freezy Bird,Control time with a tap,,,0,9+,EN,93745152,Games, Strategy, Casual,,,19/08/2018
1091387334,French BonBon,,,,0,4+,EN,132502528,Games, Strategy, Puzzle,,,5/06/2016
1070969129,Fresh Dot Vegetables,,,,0,4+,EN,133809152,Games, Entertainment, Puzzle, Strategy,,12/02/2016
1297059370,Friday the 13th Killer Puzzle,Truly Bloody Puzzle Horror,5,28631,0,17+,EN,178077696,Games, Puzzle, Strategy,,,14/02/2019
1244643263,Friday with Jason,,,,0,4+,EN,249765888,Games, Strategy, Puzzle, Entertainment,,7/07/2017
1099221501,Fringe Rise,,4.5,18,0,4+,EN,45946880,Games, Casual, Strategy, Entertainment,,10/09/2016
1128262354,Frog jump Frog Switch,,,,0,4+,EN,22057984,Games, Strategy, Entertainment, Puzzle,,5/07/2016
1292298184,Frog on a log in a bog,Frustrating froggy fun,,,0,4+,EN,49801216,Games, Casual, Strategy,,,22/10/2017
1172062519,Frog Shoot Ball Zaczo Pro,,,,0,4+,"ZH, DA, NL, EN, FI, FR, DE, EL, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR",145453056,Games, Adventure, Strategy, Entertainment,,3/11/2016
1450615083,Froggy Jump  puzzles & rescue,,,,0,4+,"AR, EN, FR, ID",127255552,Games, Puzzle, Strategy,,,19/03/2019
1399123814,FrogQuest Photo Scavenger Hunt,Live life playfully,,,0,12+,EN,44337152,Games, Entertainment, Strategy, Adventure,,23/04/2019
1093367483,From Spore to Man,,1.5,17,0,4+,EN,99987456,Games, Entertainment, Simulation, Strategy,,24/03/2016
1321606577,From Zero to Hero Cityman,Life Simulation Game,5,146729,0,12+,"AR, EN, FR, DE, HI, ID, IT, JA, PT, RU, ZH, ES, TH",296638464,Games, Finance, Strategy, Simulation,,29/07/2019
1424928464,Front Armies RTS,Build- lead and conquer,,,1.99,12+,"EN, FR, DE, RU",81774592,Games, Strategy,,,,11/07/2019
1187534073,Frontier Warrior,,4.5,24,0,9+,EN,66168832,Games, Action, Strategy, Entertainment,,15/09/2017
1201662688,Frontier Wars,,4.5,12,0,9+,EN,391449600,Games, Entertainment, Role Playing, Strategy,,14/03/2017
1176338484,Frontline Fortress Raiders,,,,0,4+,EN,130908160,Games, Entertainment, Strategy, Action,,5/12/2017
1176338484,Frontline Fortress Raiders,,,,0,4+,EN,130908160,Games, Entertainment, Strategy, Action,,5/12/2017
1157452880,Frost  Survival card game,,4,45,3.99,9+,EN,462136320,Games, Strategy, Card,,,3/04/2019
1120965159,Frostfire Missile  Flying Simulator  Fly & Fight,,,,1.99,12+,EN,170576896,Games, Strategy, Sports, Entertainment,,9/06/2016
1449398522,Frosty Flight,,5,6,0,4+,EN,18509824,Games, Strategy, Casual,,,2/08/2019
1207063127,Frozen Bubble Shooter,,,,0,4+,EN,112861184,Games, Strategy, Puzzle, Entertainment,,14/03/2017
1386289278,Frozen Ice Tower Blocks,Ice Blocks to Build,,,0,4+,EN,15151104,Games, Puzzle, Strategy, Entertainment,,11/06/2018
1130991850,Frozen Pet Pop Mania  Crush the Diamonds and Smash the Jewels FREE,,,,0,4+,EN,208245760,Games, Food & Drink, Puzzle, Strategy,,7/07/2016
1148987716,Frozen Slushy Maker Mania,Make Awefull Slush And Dessert,,,0,4+,EN,26952704,Games, Strategy, Entertainment, Simulation,,16/10/2017
1355756483,Frozen Snowman and Landscapes,Puzzles Frozen Ice,,,0,4+,EN,21726208,Games, Puzzle, Strategy, Entertainment,,27/03/2018
1105835413,Fruit Big Basket,,,,0,17+,EN,95858688,Games, Puzzle, Strategy,,,25/04/2016
1132460291,Fruit Blast Mania New Edition,,,,0,4+,EN,21774336,Games, Strategy, Entertainment, Casual,,8/07/2016
1110663738,Fruit Brick Stack Equilibrium Game  The Diversion Of Physics Education,,,,0,4+,EN,12278784,Games, Puzzle, Entertainment, Strategy,,6/05/2016
1306570736,Fruit Crush  Splash the Fruit,Fruit Crush and Splash Games,,,0,4+,EN,189307904,Games, Entertainment, Puzzle, Strategy,,6/11/2017
1440277986,Fruit Flow Puzzle,,,,0,4+,EN,156262400,Games, Puzzle, Entertainment, Strategy,,13/11/2018
1143059226,Fruit Frenzy Game,,,,0,4+,"AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",52544512,Games, Strategy, Entertainment, Casual,,22/09/2016
1133194244,Fruit Fruit Go,,,,0,4+,"AR, NL, EN, FR, DE, IT, JA, KO, RU, ES, ZH",20152320,Games, Trivia, Entertainment, Strategy,,15/07/2016
1217262413,Fruit Jam Puzzle  Fun Match 3 Game,,,,0,4+,EN,12513280,Games, Strategy, Entertainment, Puzzle,,21/03/2017
1101151260,Fruit Jellies,,,,0,4+,EN,154045440,Games, Entertainment, Puzzle, Strategy,,30/04/2016
1117373727,Fruit Join  Splash Pop A fruits crush slicing puzzle games,,4.5,20,0,4+,EN,28364800,Games, Strategy, Puzzle, Entertainment,,27/05/2016
1105385862,Fruit Juice Rush Splash Salad In The Smash Puzzle For Sugar Ninjas,,,,0,4+,EN,245902336,Games, Puzzle, Entertainment, Strategy,,23/05/2016
1119209936,Fruit Line Brick,,,,0,4+,EN,20123648,Games, Entertainment, Trivia, Strategy,,3/06/2016
1251477667,Fruit Link HD,Match and link the fruit,,,0,4+,"CS, DA, NL, EN, FR, DE, HE, IT, JA, KO, NB, PL, PT, RU, ZH, ES, SV, ZH, TR",42822656,Games, Puzzle, Strategy,,,26/06/2017
1224936588,Fruit Logic,,,,0.99,4+,EN,54786048,Games, Puzzle, Strategy,,,20/04/2017
1150772974,Fruit Match  Winter Battle,,,,0,4+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",29384704,Games, Strategy, Puzzle,,,29/10/2016
1114720221,Fruit Match Legend Deluxe,,,,0,4+,EN,36311040,Games, Trivia, Entertainment, Strategy,,17/05/2016
1144026456,Fruit Match Rush  Match 3 Fruit,,,,0,4+,EN,23396352,Games, Casual, Entertainment, Strategy,,8/09/2016
1448421631,Fruit Mix Game,Fruit Mix Game,,,0,4+,EN,187435008,Games, Entertainment, Strategy, Puzzle,,7/01/2019
1261629148,Fruit Pop  Vegetable Mania,Link fruits and vegetables,,,0,4+,"CS, DA, NL, EN, FR, DE, HE, IT, JA, KO, NB, PL, PT, RU, ZH, ES, SV, ZH, TR",44932096,Games, Strategy, Puzzle,,,28/07/2017
1424841523,Fruit Slash 2018,Tap to Cut,5,5,0,4+,EN,194080768,Games, Strategy, Casual, Entertainment,,7/09/2018
1246038713,Fruit Slicing Samurai Sharp Sword,Samurai Fruit Slicing,,,0,4+,EN,85992448,Games, Strategy, Lifestyle, Card,,12/07/2017
1358303519,Fruit Splash  Slice for fun,Shoot and collect fun knives,4,7,0,4+,EN,18413568,Games, Strategy, Casual, Entertainment,,29/12/2018
1363052551,Fruit Vs Knife,Fire the fruits with the knife,,,0,9+,EN,34151424,Games, Casual, Strategy, Entertainment,,1/04/2018
1274914844,Fruit vs Monster,,,,0,9+,EN,183294976,Games, Casual, Strategy, Entertainment,,2/09/2017
1168191382,Fruit Wheel Pro,,,,0.99,4+,EN,20041728,Games, Entertainment, Strategy, Puzzle,,28/10/2016
1156789859,Fruit World Connect,,,,0,4+,,36622336,Games, Entertainment, Strategy, Trivia,,22/09/2016
1149105782,FruitBaskets,,,,0,4+,EN,21402624,Games, Strategy, Entertainment, Puzzle,,19/09/2018
1263076057,FruitFull,,,,0,4+,EN,249058304,Games, Strategy, Entertainment, Simulation,,15/04/2019
1413026455,Fruits Blast  Match Cube,Blast & Crush Fruit Juice,4.5,687,0,4+,"EN, JA, ZH, ZH",78635008,Games, Puzzle, Entertainment, Strategy,,25/10/2018
1139995249,Fruits Box,,,,0,4+,EN,22227968,Games, Entertainment, Strategy, Casual,,3/09/2016
1333178215,Fruits Juice  Sweet Charm Pop,,,,0,4+,"EN, JA, ZH, ZH",86832128,Games, Strategy, Role Playing,,,15/01/2018
1186125779,Fruits Legend Mannequin  Free Games Challenge,,,,0,4+,EN,49165312,Games, Puzzle, Strategy,,,19/12/2016
1132501618,Fruity Stash,,,,0,4+,"AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",38551552,Games, Puzzle, Strategy, Entertainment,,2/09/2016
1458083945,FT 19,Farming Terminal 19,,,0,4+,"EN, DE",13798400,Games, Utilities, Strategy, Simulation,,15/05/2019
1190266356,Fud Stack,,,,0,4+,EN,27881472,Games, Strategy, Action, Entertainment,,3/01/2017
1130438940,Fuddy Stacker,,,,0,4+,EN,27883520,Games, Casual, Strategy, Entertainment,,4/07/2016
1372941897,Fuel Inc  Builder Game,Build your own gas station,4,36,0,4+,EN,75402240,Games, Entertainment, Simulation, Strategy,,10/05/2018
1126209358,Fulcrum  The Game Weighted Against You,,,,0,4+,EN,411673600,Games, Strategy, Puzzle,,,14/10/2016
1417141579,FULL METAL MONSTERS,Dino 5x5 PvP Shooter,4.5,4772,0,9+,EN,911975424,Games, Strategy, Action, Entertainment,,23/07/2019
1242953074,Fun Numbers Puzzle,,,,0,4+,EN,14900224,Games, Strategy, Puzzle,,,31/07/2017
1303465982,Fun Snake Game  Cool Smash,Best without internet and wifi,4,24,0,4+,EN,28812288,Games, Entertainment, Strategy, Puzzle,,2/01/2019
